,Ticker,Name,Exchange
275,BWPTOP=X,BWP/TOP,CCY
276,BWPGBP=X,BWP/GBP,CCY
277,BTN=X,USD/BTN,CCY
278,29134332=X,,
279,BWPHUF=X,BWP/HUF,CCY
280,BND=X,USD/BND,CCY
281,BNDGBP=X,BND/GBP,CCY
282,BRLCAD=X,BRL/CAD,CCY
283,BRLRUB=X,BRL/RUB,CCY
284,BM.PA,,
285,BWPMUR=X,BWP/MUR,CCY
286,BAMGBP=X,BAM/GBP,CCY
287,BTNUSD=X,BTN/USD,CCY
288,BRLPEN=X,BRL/PEN,CCY
289,BWPTRY=X,BWP/TRY,CCY
290,BWPSEK=X,BWP/SEK,CCY
291,BMDDKK=X,BMD/DKK,CCY
292,GDEBQ.MDD,,
293,BWPAUD=X,BWP/AUD,CCY
294,BWPXDR=X,BWP/XDR,CCY
295,BHDXDR=X,BHD/XDR,CCY
296,BWPRUB=X,BWP/RUB,CCY
297,IDEBY.MDD,,
298,BRLCHF=X,BRL/CHF,CCY
299,BOB=X,USD/BOB,CCY
300,EOB.PA,,
301,BMDGBP=X,BMD/GBP,CCY
302,BRLDKK=X,BRL/DKK,CCY
303,BWPCHF=X,BWP/CHF,CCY
304,BRLMYR=X,BRL/MYR,CCY
305,BDTHKD=X,BDT/HKD,CCY
306,BDTCAD=X,BDT/CAD,CCY
307,BWPKES=X,BWP/KES,CCY
308,BWPCNY=X,BWP/CNY,CCY
309,BWPMYR=X,BWP/MYR,CCY
310,BRLHKD=X,BRL/HKD,CCY
311,BHDNZD=X,BHD/NZD,CCY
312,BRLTHB=X,BRL/THB,CCY
313,BWPPGK=X,BWP/PGK,CCY
314,BWPRSD=X,BWP/RSD,CCY
315,BAMEUR=X,BAM/EUR,CCY
316,BBDUSD=X,BBD/USD,CCY
317,BHDSAR=X,BHD/SAR,CCY
318,BWPZMW=X,BWP/ZMW,CCY
319,BWPBMD=X,BWP/BMD,CCY
320,BZDGBP=X,BZD/GBP,CCY
321,BWPOMR=X,BWP/OMR,CCY
322,BRLCNY=X,BRL/CNY,CCY
323,GDEBM.MDD,GDEBM.MDD,MDD
324,BWPRON=X,BWP/RON,CCY
325,BGNGBP=X,BGN/GBP,CCY
326,BOBUYU=X,BOB/UYU,CCY
327,BRLTRY=X,BRL/TRY,CCY
328,BHD=X,USD/BHD,CCY
329,BNDIDR=X,BND/IDR,CCY
330,BWPNOK=X,BWP/NOK,CCY
331,BTNGBP=X,BTN/GBP,CCY
332,BRLEUR=X,BRL/EUR,CCY
333,BWPTZS=X,BWP/TZS,CCY
334,BOBBRL=X,BOB/BRL,CCY
335,BZDCHF=X,BZD/CHF,CCY
336,BWPCLF=X,BWP/CLF,CCY
337,BWPBGN=X,BWP/BGN,CCY
338,BSDCAD=X,BSD/CAD,CCY
339,BNDUSD=X,BND/USD,CCY
340,BWPMWK=X,BWP/MWK,CCY
341,BWPZAR=X,BWP/ZAR,CCY
342,BWPHKD=X,BWP/HKD,CCY
343,BZD=X,USD/BZD,CCY
344,BWP=X,USD/BWP,CCY
345,BRLUYU=X,BRL/UYU,CCY
346,BGNCHF=X,BGN/CHF,CCY
347,ENDK.IR,,
348,BWPBHD=X,BWP/BHD,CCY
349,CHBEZ.SW,CHBEZ.SW,EBS
350,BBDEUR=X,BBD/EUR,CCY
351,BWPNAD=X,BWP/NAD,CCY
352,BIF=X,USD/BIF,CCY
353,BRLZAR=X,BRL/ZAR,CCY
354,BAMCHF=X,BAM/CHF,CCY
355,BDTSGD=X,BDT/SGD,CCY
356,BOBMXN=X,BOB/MXN,CCY
357,BWPKZT=X,BWP/KZT,CCY
358,BDT=X,USD/BDT,CCY
359,GDEBY.MDD,,
360,BWPXOF=X,BWP/XOF,CCY
361,BRLSGD=X,BRL/SGD,CCY
362,BSDGBP=X,BSD/GBP,CCY
363,BWPJOD=X,BWP/JOD,CCY
364,BBDCHF=X,BBD/CHF,CCY
365,BRLARS=X,BRL/ARS,CCY
366,BWPJPY=X,BWP/JPY,CCY
367,BNDCHF=X,BND/CHF,CCY
368,BRLILS=X,BRL/ILS,CCY
369,BWPPEN=X,BWP/PEN,CCY
370,BZDEUR=X,BZD/EUR,CCY
371,BWPPKR=X,BWP/PKR,CCY
372,BWPSGD=X,BWP/SGD,CCY
373,BMS.PA,BMS.PA,PAR
374,BWPAED=X,BWP/AED,CCY
375,BRLCOP=X,BRL/COP,CCY
376,BRLIDR=X,BRL/IDR,CCY
377,BWPCOP=X,BWP/COP,CCY
378,BWPKWD=X,BWP/KWD,CCY
379,BNDXDR=X,BND/XDR,CCY
380,BHDPKR=X,BHD/PKR,CCY
381,BNDDKK=X,BND/DKK,CCY
382,BWPCNH=X,BWP/CNH,CCY
383,BGNPLN=X,BGN/PLN,CCY
384,BHDUSD=X,BHD/USD,CCY
385,BHDQAR=X,BHD/QAR,CCY
386,BBDGBP=X,BBD/GBP,CCY
387,BWPCZK=X,BWP/CZK,CCY
388,BWPTHB=X,BWP/THB,CCY
389,BYR=X,USD/BYR,CCY
390,BWPLKR=X,BWP/LKR,CCY
391,BDTUSD=X,BDT/USD,CCY
392,BHDHKD=X,BHD/HKD,CCY
393,BWPSBD=X,BWP/SBD,CCY
394,BRLMXN=X,BRL/MXN,CCY
395,BWPKRW=X,BWP/KRW,CCY
396,BWPUGX=X,BWP/UGX,CCY
397,BWPUSD=X,BWP/USD,CCY
398,BAMUSD=X,BAM/USD,CCY
399,BTNEUR=X,BTN/EUR,CCY
400,BRLPYG=X,BRL/PYG,CCY
401,BWPTWD=X,BWP/TWD,CCY
402,BDTJPY=X,BDT/JPY,CCY
403,BOBEUR=X,BOB/EUR,CCY
404,BHDGBP=X,BHD/GBP,CCY
405,BGNEUR=X,BGN/EUR,CCY
406,BRLUSD=X,BRL/USD,CCY
407,BWPGHS=X,BWP/GHS,CCY
408,BRLSEK=X,BRL/SEK,CCY
409,BHDSGD=X,BHD/SGD,CCY
410,BAM=X,USD/BAM,CCY
411,BZDUSD=X,BZD/USD,CCY
412,BWPRWF=X,BWP/RWF,CCY
413,BGN=X,USD/BGN,CCY
414,IDEBQ.MDD,,
415,BBD=X,USD/BBD,CCY
416,IDEBM.MDD,,
417,BWPTND=X,BWP/TND,CCY
418,BWPILS=X,BWP/ILS,CCY
419,BRLKRW=X,BRL/KRW,CCY
420,BWPANG=X,BWP/ANG,CCY
421,BOBPYG=X,BOB/PYG,CCY
422,BRLVEF=X,BRL/VEF,CCY
423,BWPHRK=X,BWP/HRK,CCY
424,BWPCLP=X,BWP/CLP,CCY
425,BWPAFN=X,BWP/AFN,CCY
426,BSDUSD=X,BSD/USD,CCY
427,BOBARS=X,BOB/ARS,CCY
428,BDTGBP=X,BDT/GBP,CCY
429,BSDCHF=X,BSD/CHF,CCY
430,BWPMXN=X,BWP/MXN,CCY
431,BWPDKK=X,BWP/DKK,CCY
432,BWPCAD=X,BWP/CAD,CCY
433,BOBGBP=X,BOB/GBP,CCY
434,BDTSEK=X,BDT/SEK,CCY
435,BWPSAR=X,BWP/SAR,CCY
436,BHDDKK=X,BHD/DKK,CCY
437,BSDEUR=X,BSD/EUR,CCY
438,BGNTRY=X,BGN/TRY,CCY
439,BRLJPY=X,BRL/JPY,CCY
440,BWPPHP=X,BWP/PHP,CCY
441,BRLGBP=X,BRL/GBP,CCY
442,BGNCZK=X,BGN/CZK,CCY
443,BRL=X,USD/BRL,CCY
444,BDTCHF=X,BDT/CHF,CCY
445,BHDKWD=X,BHD/KWD,CCY
446,BWPMOP=X,BWP/MOP,CCY
447,BDTEUR=X,BDT/EUR,CCY
448,BSD=X,USD/BSD,CCY
449,BGNTHB=X,BGN/THB,CCY
450,BWPBRL=X,BWP/BRL,CCY
451,BGNUSD=X,BGN/USD,CCY
452,BWPZWL=X,BWP/ZWL,CCY
453,BSDDKK=X,BSD/DKK,CCY
454,BNDEUR=X,BND/EUR,CCY
455,BWPEGP=X,BWP/EGP,CCY
456,BWPNZD=X,BWP/NZD,CCY
457,BRLXDR=X,BRL/XDR,CCY
458,BWPWST=X,BWP/WST,CCY
459,BOBCLP=X,BOB/CLP,CCY
460,BMDEUR=X,BMD/EUR,CCY
461,BRLNZD=X,BRL/NZD,CCY
462,BRLAUD=X,BRL/AUD,CCY
463,BWPARS=X,BWP/ARS,CCY
464,BRLBOB=X,BRL/BOB,CCY
465,BGNDKK=X,BGN/DKK,CCY
466,BGNLVL=X,BGN/LVL,CCY
467,BRLNOK=X,BRL/NOK,CCY
468,BMDCHF=X,BMD/CHF,CCY
469,BRLCLP=X,BRL/CLP,CCY
470,BWPVND=X,BWP/VND,CCY
471,BWPQAR=X,BWP/QAR,CCY
472,CADUSD=X,CAD/USD,CCY
473,CHFUSD=X,CHF/USD,CCY
474,CNYUSD=X,CNY/USD,CCY
475,CHFEUR=X,CHF/EUR,CCY
476,NZDGBP=X,NZD/GBP,CCY
477,CVECHF=X,CVE/CHF,CCY
478,CHFJPY=X,CHF/JPY,CCY
479,CADJPY=X,CAD/JPY,CCY
480,ZARSGD=X,ZAR/SGD,CCY
481,ZARSEK=X,ZAR/SEK,CCY
482,ZARMYR=X,ZAR/MYR,CCY
483,ZARJPY=X,ZAR/JPY,CCY
484,ZARCAD=X,ZAR/CAD,CCY
485,ZARAUD=X,ZAR/AUD,CCY
486,NZDCAD=X,NZD/CAD,CCY
487,NOKZAR=X,NOK/ZAR,CCY
488,NOKJPY=X,NOK/JPY,CCY
489,NOKGBP=X,NOK/GBP,CCY
490,JPYTRY=X,JPY/TRY,CCY
491,EURDOP=X,EUR/DOP,CCY
492,CZKZAR=X,CZK/ZAR,CCY
493,CZKRSD=X,CZK/RSD,CCY
494,CZKPHP=X,CZK/PHP,CCY
495,CZKLKR=X,CZK/LKR,CCY
496,CZKHKD=X,CZK/HKD,CCY
497,CZKBRL=X,CZK/BRL,CCY
498,CZKBGN=X,CZK/BGN,CCY
499,CZKBDT=X,CZK/BDT,CCY
500,CVE=X,USD/CVE,CCY
501,CUPGBP=X,CUP/GBP,CCY
502,CUP=X,USD/CUP,CCY
503,COPTHB=X,COP/THB,CCY
504,CNYTRY=X,CNY/TRY,CCY
505,CNYPHP=X,CNY/PHP,CCY
506,CNYLTL=X,CNY/LTL,CCY
507,CNYJPY=X,CNY/JPY,CCY
508,CNYILS=X,CNY/ILS,CCY
509,CNYGHS=X,CNY/GHS,CCY
510,CNYBWP=X,CNY/BWP,CCY
511,CNYAED=X,CNY/AED,CCY
512,CNHUSD=X,CNH/USD,CCY
513,CLF=X,USD/CLF,CCY
514,CHFZAR=X,CHF/ZAR,CCY
515,CHFVND=X,CHF/VND,CCY
516,CHFUAH=X,CHF/UAH,CCY
517,CHFTRY=X,CHF/TRY,CCY
518,CHFSOS=X,CHF/SOS,CCY
519,CHFMUR=X,CHF/MUR,CCY
520,CHFMKD=X,CHF/MKD,CCY
521,CHFMDL=X,CHF/MDL,CCY
522,CHFKPW=X,CHF/KPW,CCY
523,CHFIRR=X,CHF/IRR,CCY
524,CHFHRK=X,CHF/HRK,CCY
525,CHFBYR=X,CHF/BYR,CCY
526,CHFBND=X,CHF/BND,CCY
527,CHFBAM=X,CHF/BAM,CCY
528,CHFAWG=X,CHF/AWG,CCY
529,CADZAR=X,CAD/ZAR,CCY
530,CADWST=X,CAD/WST,CCY
531,CADTZS=X,CAD/TZS,CCY
532,CADTWD=X,CAD/TWD,CCY
533,CADTND=X,CAD/TND,CCY
534,CADSGD=X,CAD/SGD,CCY
535,CADSBD=X,CAD/SBD,CCY
536,CADSAR=X,CAD/SAR,CCY
537,CADRUB=X,CAD/RUB,CCY
538,CADRSD=X,CAD/RSD,CCY
539,CADPLN=X,CAD/PLN,CCY
540,CADNZD=X,CAD/NZD,CCY
541,CADMVR=X,CAD/MVR,CCY
542,CADMDL=X,CAD/MDL,CCY
543,CADLRD=X,CAD/LRD,CCY
544,CADKZT=X,CAD/KZT,CCY
545,CADKES=X,CAD/KES,CCY
546,CADGYD=X,CAD/GYD,CCY
547,CADGIP=X,CAD/GIP,CCY
548,CADGBP=X,CAD/GBP,CCY
549,CADEUR=X,CAD/EUR,CCY
550,CADCHF=X,CAD/CHF,CCY
551,CADAMD=X,CAD/AMD,CCY
552,CADAFN=X,CAD/AFN,CCY
553,CLFJPY=X,CLF/JPY,CCY
554,CNYAUD=X,CNY/AUD,CCY
555,CHFNAD=X,CHF/NAD,CCY
556,CADKYD=X,CAD/KYD,CCY
557,CLFEUR=X,CLF/EUR,CCY
558,EURDZD=X,EUR/DZD,CCY
559,CHFZMK=X,,
560,NZDSEK=X,NZD/SEK,CCY
561,CADMGA=X,CAD/MGA,CCY
562,CHFRSD=X,CHF/RSD,CCY
563,11667427.SW,11667427.SW,EBS
564,CHFBIF=X,CHF/BIF,CCY
565,CNH=X,USD/CNH,CCY
566,CZKVUV=X,CZK/VUV,CCY
567,CHFCLP=X,CHF/CLP,CCY
568,CHFAZN=X,CHF/AZN,CCY
569,CNYKES=X,CNY/KES,CCY
570,CZKMYR=X,CZK/MYR,CCY
571,CHFILS=X,CHF/ILS,CCY
572,CNYSEK=X,CNY/SEK,CCY
573,CZKINR=X,CZK/INR,CCY
574,CHFKYD=X,CHF/KYD,CCY
575,CHFUYU=X,CHF/UYU,CCY
576,CHFARS=X,CHF/ARS,CCY
577,CNYUGX=X,CNY/UGX,CCY
578,EUR-ILS.F,EUR-ILS.F,
579,CADMOP=X,CAD/MOP,CCY
580,CZKARS=X,CZK/ARS,CCY
581,CHFUGX=X,CHF/UGX,CCY
582,CADTRY=X,CAD/TRY,CCY
583,CHFAMD=X,CHF/AMD,CCY
584,CADTTD=X,CAD/TTD,CCY
585,CADYER=X,CAD/YER,CCY
586,CADBMD=X,CAD/BMD,CCY
587,CADVEF=X,CAD/VEF,CCY
588,CHFVEF=X,CHF/VEF,CCY
589,CHFCUP=X,CHF/CUP,CCY
590,CHFTJS=X,CHF/TJS,CCY
591,CHFPGK=X,CHF/PGK,CCY
592,CADPYG=X,CAD/PYG,CCY
593,CZKKES=X,CZK/KES,CCY
594,CZKISK=X,CZK/ISK,CCY
595,EUR-MNT.F,EUR-MNT.F,FRA
596,CHFPAB=X,CHF/PAB,CCY
597,CNHINR=X,CNH/INR,CCY
598,CZKVEF=X,CZK/VEF,CCY
599,CADSHP=X,CAD/SHP,CCY
600,CZKJOD=X,CZK/JOD,CCY
601,CHFEGP=X,CHF/EGP,CCY
602,CADBTN=X,CAD/BTN,CCY
603,CADPAB=X,CAD/PAB,CCY
604,CZKBAM=X,CZK/BAM,CCY
605,CHFKHR=X,CHF/KHR,CCY
606,CNYMXN=X,CNY/MXN,CCY
607,CADBIF=X,CAD/BIF,CCY
608,CHFGBP=X,CHF/GBP,CCY
609,CZKBND=X,CZK/BND,CCY
610,CZKJPY=X,CZK/JPY,CCY
611,CADUAH=X,CAD/UAH,CCY
612,CHFRUB=X,CHF/RUB,CCY
613,CADBDT=X,CAD/BDT,CCY
614,CHFDZD=X,CHF/DZD,CCY
615,CHFNPR=X,CHF/NPR,CCY
616,CNYGBP=X,CNY/GBP,CCY
617,19666227.SW,,
618,CHFDEM=X,CHF/DEM,CCY
619,19663223.SW,,
620,CNYMUR=X,CNY/MUR,CCY
621,CNYJOD=X,CNY/JOD,CCY
622,CLPJPY=X,CLP/JPY,CCY
623,CNYDKK=X,CNY/DKK,CCY
624,CADAWG=X,CAD/AWG,CCY
625,CHFBZD=X,CHF/BZD,CCY
626,CHFBRL=X,CHF/BRL,CCY
627,CNHGBP=X,CNH/GBP,CCY
628,CHFXAF=X,CHF/XAF,CCY
629,2219069=X,,
630,CUPUSD=X,CUP/USD,CCY
631,CADSZL=X,CAD/SZL,CCY
632,CADPGK=X,CAD/PGK,CCY
633,CHFSYP=X,CHF/SYP,CCY
634,NOKNZD=X,NOK/NZD,CCY
635,CADFKP=X,CAD/FKP,CCY
636,CHFNOK=X,CHF/NOK,CCY
637,CADKMF=X,CAD/KMF,CCY
638,CADCNY=X,CAD/CNY,CCY
639,CHFLYD=X,CHF/LYD,CCY
640,RSO.PA,RSO.PA,PAR
641,CHFLRD=X,CHF/LRD,CCY
642,ZARNZD=X,ZAR/NZD,CCY
643,CADMMK=X,CAD/MMK,CCY
644,CZKNZD=X,CZK/NZD,CCY
645,CHFMOP=X,CHF/MOP,CCY
646,CHFKGS=X,CHF/KGS,CCY
647,CHFMGA=X,CHF/MGA,CCY
648,CNYXDR=X,CNY/XDR,CCY
649,CNYLVL=X,CNY/LVL,CCY
650,CHFHKD=X,CHF/HKD,CCY
651,CADXCD=X,CAD/XCD,CCY
652,CHFOMR=X,CHF/OMR,CCY
653,CADMRO=X,CAD/MRO,CCY
654,CADNOK=X,CAD/NOK,CCY
655,CHFHUF=X,CHF/HUF,CCY
656,CADAOA=X,CAD/AOA,CCY
657,CADSLL=X,CAD/SLL,CCY
658,EURILS=X,EUR/ILS,CCY
659,CNYKRW=X,CNY/KRW,CCY
660,CADFJD=X,CAD/FJD,CCY
661,CLPBRL=X,CLP/BRL,CCY
662,CZKTHB=X,CZK/THB,CCY
663,CADBSD=X,CAD/BSD,CCY
664,EUR-GEL.F,EUR-GEL.F,
665,CHFFJD=X,CHF/FJD,CCY
666,CADANG=X,CAD/ANG,CCY
667,CHFCAD=X,CHF/CAD,CCY
668,CHFMVR=X,CHF/MVR,CCY
669,CZKBHD=X,CZK/BHD,CCY
670,CADZMW=X,CAD/ZMW,CCY
671,CNHSGD=X,CNH/SGD,CCY
672,CADBND=X,CAD/BND,CCY
673,CHFBWP=X,CHF/BWP,CCY
674,CZKTND=X,CZK/TND,CCY
675,CADPHP=X,CAD/PHP,CCY
676,CADSEK=X,CAD/SEK,CCY
677,CNYCAD=X,CNY/CAD,CCY
678,CHFSHP=X,CHF/SHP,CCY
679,CUPEUR=X,CUP/EUR,CCY
680,CNYZAR=X,CNY/ZAR,CCY
681,CHFGHS=X,CHF/GHS,CCY
682,CZK=X,USD/CZK,CCY
683,CHFJOD=X,CHF/JOD,CCY
684,CHFNZD=X,CHF/NZD,CCY
685,CZKHUF=X,CZK/HUF,CCY
686,CDF=X,USD/CDF,CCY
687,CHFWST=X,CHF/WST,CCY
688,CADSRD=X,CAD/SRD,CCY
689,CADCLP=X,CAD/CLP,CCY
690,HKDSEK=X,HKD/SEK,CCY
691,CHFMZN=X,CHF/MZN,CCY
692,CHFPYG=X,CHF/PYG,CCY
693,CADLVL=X,CAD/LVL,CCY
694,CADLTL=X,CAD/LTL,CCY
695,CADMUR=X,CAD/MUR,CCY
696,CNYEUR=X,CNY/EUR,CCY
697,13750330.SW,13750330.SW,EBS
698,SGDSEK=X,SGD/SEK,CCY
699,CZKGBP=X,CZK/GBP,CCY
700,CHFSRD=X,CHF/SRD,CCY
701,CADLKR=X,CAD/LKR,CCY
702,CHFGNF=X,CHF/GNF,CCY
703,CHFERN=X,CHF/ERN,CCY
704,NOKCAD=X,NOK/CAD,CCY
705,CHF=X,USD/CHF,CCY
706,CHFKRW=X,CHF/KRW,CCY
707,CZKUSD=X,CZK/USD,CCY
708,CHFXOF=X,CHF/XOF,CCY
709,CNHKRW=X,CNH/KRW,CCY
710,CADLBP=X,CAD/LBP,CCY
711,CHFLKR=X,CHF/LKR,CCY
712,19666222.SW,,
713,ZARNOK=X,ZAR/NOK,CCY
714,CADAZN=X,CAD/AZN,CCY
715,CHFALL=X,CHF/ALL,CCY
716,3017024.EX,,
717,CZKSGD=X,CZK/SGD,CCY
718,CZKKWD=X,CZK/KWD,CCY
719,29134333=X,,
720,ZARHKD=X,ZAR/HKD,CCY
721,CLPCOP=X,CLP/COP,CCY
722,CADBRL=X,CAD/BRL,CCY
723,3017005.EX,,
724,CADVND=X,CAD/VND,CCY
725,CNYSAR=X,CNY/SAR,CCY
726,CNYNZD=X,CNY/NZD,CCY
727,11667437.SW,,
728,CADNIO=X,CAD/NIO,CCY
729,CHFKES=X,CHF/KES,CCY
730,CHFBMD=X,CHF/BMD,CCY
731,CZKIDR=X,CZK/IDR,CCY
732,CLPDKK=X,CLP/DKK,CCY
733,CADIDR=X,CAD/IDR,CCY
734,CNYMAD=X,CNY/MAD,CCY
735,CNYIDR=X,CNY/IDR,CCY
736,CZKTRY=X,CZK/TRY,CCY
737,CHFPHP=X,CHF/PHP,CCY
738,CHFJMD=X,CHF/JMD,CCY
739,CADKWD=X,CAD/KWD,CCY
740,CADUGX=X,CAD/UGX,CCY
741,CADUZS=X,CAD/UZS,CCY
742,CADNPR=X,CAD/NPR,CCY
743,CHFRON=X,CHF/RON,CCY
744,CNYTWD=X,CNY/TWD,CCY
745,CHFTHB=X,CHF/THB,CCY
746,CADMZN=X,CAD/MZN,CCY
747,CZKKRW=X,CZK/KRW,CCY
748,CHFMMK=X,CHF/MMK,CCY
749,CNHTWD=X,CNH/TWD,CCY
750,COPMXN=X,COP/MXN,CCY
751,ILSEUR=X,ILS/EUR,CCY
752,CADMYR=X,CAD/MYR,CCY
753,CADISK=X,CAD/ISK,CCY
754,CZKEUR=X,CZK/EUR,CCY
755,CZKAUD=X,CZK/AUD,CCY
756,CADTJS=X,CAD/TJS,CCY
757,CHFCRC=X,CHF/CRC,CCY
758,CHFISK=X,CHF/ISK,CCY
759,CNYBRL=X,CNY/BRL,CCY
760,CHFTWD=X,CHF/TWD,CCY
761,CZKUYU=X,CZK/UYU,CCY
762,CADMKD=X,CAD/MKD,CCY
763,CZKLTL=X,CZK/LTL,CCY
764,CHFTTD=X,CHF/TTD,CCY
765,CADCRC=X,CAD/CRC,CCY
766,CHFBDT=X,CHF/BDT,CCY
767,CNYNOK=X,CNY/NOK,CCY
768,CADKRW=X,CAD/KRW,CCY
769,ZARGBP=X,ZAR/GBP,CCY
770,CHFSLL=X,CHF/SLL,CCY
771,9B4B.MU,9B4B.MU,MUN
772,CHFRWF=X,CHF/RWF,CCY
773,CADBGN=X,CAD/BGN,CCY
774,HRK=X,USD/HRK,CCY
775,CHFCNY=X,CHF/CNY,CCY
776,CHGLE.SW,,
777,CHFZWL=X,CHF/ZWL,CCY
778,RSM.PA,,
779,MYRGBP=X,MYR/GBP,CCY
780,COPJPY=X,COP/JPY,CCY
781,CADSOS=X,CAD/SOS,CCY
782,CNYLKR=X,CNY/LKR,CCY
783,CADJOD=X,CAD/JOD,CCY
784,EUR-ETB.F,EUR-ETB.F,
785,CRC=X,USD/CRC,CCY
786,CZKAED=X,CZK/AED,CCY
787,CADILS=X,CAD/ILS,CCY
788,CADNGN=X,CAD/NGN,CCY
789,CZKPGK=X,CZK/PGK,CCY
790,CNYTHB=X,CNY/THB,CCY
791,CZKCOP=X,CZK/COP,CCY
792,EURGEL=X,EUR/GEL,CCY
793,CNYTND=X,CNY/TND,CCY
794,CHFGEL=X,CHF/GEL,CCY
795,CHFSBD=X,CHF/SBD,CCY
796,CHFNGN=X,CHF/NGN,CCY
797,CHFLBP=X,CHF/LBP,CCY
798,CADXOF=X,CAD/XOF,CCY
799,CADJMD=X,CAD/JMD,CCY
800,XCP=X,COPPER HIGHGRADE,CCY
801,COPCLP=X,COP/CLP,CCY
802,CADZWL=X,CAD/ZWL,CCY
803,COP=X,USD/COP,CCY
804,CHFGTQ=X,CHF/GTQ,CCY
805,CHFBHD=X,CHF/BHD,CCY
806,29134337=X,,
807,NZDNOK=X,NZD/NOK,CCY
808,29134335=X,,
809,CZKLBP=X,CZK/LBP,CCY
810,SEKNZD=X,SEK/NZD,CCY
811,CADETB=X,CAD/ETB,CCY
812,CADOMR=X,CAD/OMR,CCY
813,CNYMYR=X,CNY/MYR,CCY
814,CHFZMW=X,CHF/ZMW,CCY
815,CADLSL=X,CAD/LSL,CCY
816,CZKCAD=X,CZK/CAD,CCY
817,CADCZK=X,CAD/CZK,CCY
818,CZKNOK=X,CZK/NOK,CCY
819,CNHPHP=X,CNH/PHP,CCY
820,CNHHKD=X,CNH/HKD,CCY
821,CNYEGP=X,CNY/EGP,CCY
822,NZDZAR=X,NZD/ZAR,CCY
823,EUR-GIP.F,EUR-GIP.F,
824,CZKOMR=X,CZK/OMR,CCY
825,CADSVC=X,CAD/SVC,CCY
826,CZKTWD=X,CZK/TWD,CCY
827,CADHUF=X,CAD/HUF,CCY
828,CADQAR=X,CAD/QAR,CCY
829,CADTHB=X,CAD/THB,CCY
830,CHFFKP=X,CHF/FKP,CCY
831,CLPPYG=X,CLP/PYG,CCY
832,SEKNOK=X,SEK/NOK,CCY
833,CHFCVE=X,CHF/CVE,CCY
834,CZKMXN=X,CZK/MXN,CCY
835,CADALL=X,CAD/ALL,CCY
836,CHFBGN=X,CHF/BGN,CCY
837,CADXPF=X,CAD/XPF,CCY
838,CADBHD=X,CAD/BHD,CCY
839,CLPTHB=X,CLP/THB,CCY
840,CHFITL=X,CHF/ITL,CCY
841,CLFUSD=X,CLF/USD,CCY
842,CNYOMR=X,CNY/OMR,CCY
843,CADBOB=X,CAD/BOB,CCY
844,CHFCZK=X,CHF/CZK,CCY
845,CHFPEN=X,CHF/PEN,CCY
846,CHFNIO=X,CHF/NIO,CCY
847,CADHTG=X,CAD/HTG,CCY
848,CHFCNH=X,CHF/CNH,CCY
849,CADGTQ=X,CAD/GTQ,CCY
850,CZKQAR=X,CZK/QAR,CCY
851,CADGMD=X,CAD/GMD,CCY
852,CADLYD=X,CAD/LYD,CCY
853,CADBWP=X,CAD/BWP,CCY
854,14243440.SW,,
855,HKDNOK=X,HKD/NOK,CCY
856,CHFSVC=X,CHF/SVC,CCY
857,CNYHKD=X,CNY/HKD,CCY
858,FSC1.EX,,
859,CADTOP=X,CAD/TOP,CCY
860,CADKGS=X,CAD/KGS,CCY
861,CHFUZS=X,CHF/UZS,CCY
862,CADVUV=X,CAD/VUV,CCY
863,CNYKWD=X,CNY/KWD,CCY
864,CADHRK=X,CAD/HRK,CCY
865,CZKPEN=X,CZK/PEN,CCY
866,CHFBOB=X,CHF/BOB,CCY
867,CHFTND=X,CHF/TND,CCY
868,CHOE.SW,,
869,CADKPW=X,CAD/KPW,CCY
870,SGDGBP=X,SGD/GBP,CCY
871,CHFLTL=X,CHF/LTL,CCY
872,CHFAUD=X,CHF/AUD,CCY
873,KESISK=X,KES/ISK,CCY
874,EUR-DZD.F,EUR-DZD.F,FRA
875,CLP=X,USD/CLP,CCY
876,CHFKZT=X,CHF/KZT,CCY
877,CADSTD=X,CAD/STD,CCY
878,CLFCLP=X,CLF/CLP,CCY
879,CADDKK=X,CAD/DKK,CCY
880,19664789.SW,,
881,29134336=X,,
882,CADDZD=X,CAD/DZD,CCY
883,CHFLVL=X,CHF/LVL,CCY
884,MYRNOK=X,MYR/NOK,CCY
885,CHFMAD=X,CHF/MAD,CCY
886,EURAFN=X,EUR/AFN,CCY
887,EURMNT=X,EUR/MNT,CCY
888,CLPVEF=X,CLP/VEF,CCY
889,CZKCHF=X,CZK/CHF,CCY
890,CZKLVL=X,CZK/LVL,CCY
891,CADXAF=X,CAD/XAF,CCY
892,CHFIQD=X,CHF/IQD,CCY
893,CADGHS=X,CAD/GHS,CCY
894,CADEGP=X,CAD/EGP,CCY
895,CYP=X,CYP=X,CCY
896,CADIQD=X,CAD/IQD,CCY
897,CVEUSD=X,CVE/USD,CCY
898,CVEDKK=X,CVE/DKK,CCY
899,CHFSEK=X,CHF/SEK,CCY
900,CHFHNL=X,CHF/HNL,CCY
901,19664658.SW,19664658.SW,EBS
902,CHFAOA=X,CHF/AOA,CCY
903,CNYSGD=X,CNY/SGD,CCY
904,CNYINR=X,CNY/INR,CCY
905,SGDNOK=X,SGD/NOK,CCY
906,CADTMT=X,CAD/TMT,CCY
907,CHFMNT=X,CHF/MNT,CCY
908,HKDGBP=X,HKD/GBP,CCY
909,CZKRON=X,CZK/RON,CCY
910,CHFYER=X,CHF/YER,CCY
